Bidder_Tendency,Bidding_Ratio,Successive_Outbidding,Last_Bidding,Auction_Bids,Starting_Price_Average,Early_Bidding,Winning_Ratio,Auction_Duration,Class
142857143,600000,50,220932540,0,0,62.33466,88888.8889,7,1
38461538,400000,0,135714286,0,0,1356.64683,76000,7,0
200000000,76923.077,0,1136458333,0,993592.814,11364.58333,0,3,0
142857143,76923.077,0,1277160494,0,993592.814,12771.60494,0,3,0
28571429,58823.529,0,9991798942,0,993528.095,99917.98942,0,7,0
259259259,875000,100,5092593,0,0,38.19444,66666.6667,1,1
28571429,125000,0,497222222,0,0,4972.22222,76000,1,0
37500000,272727.273,0,9840787037,0,993592.814,94673.14815,95454.5455,5,0
71428571,41666.667,0,9810929233,250000,993592.814,98109.29233,0,7,0
28571429,200000,0,69444,0,0,0.69444,85714.2857,5,0
66666667,200000,0,524050926,0,0,5240.50926,90909.0909,5,0
58823529,200000,0,368125000,0,0,3681.25,75000,5,0
76923077,200000,0,718217593,0,0,7182.17593,100000,5,0
19607843,222222.222,0,1959004630,0,0,0.92593,88888.8889,5,0
375000000,125000,0,2131712963,250000,993592.814,21308.86243,50000,7,0
22222222,41666.667,0,4634507275,250000,993592.814,46345.07275,0,7,0
210526316,228571.429,50,9662665344,485714.286,993592.814,96620.53571,92307.6923,7,1
20408163,28571.429,0,9749603175,485714.286,993592.814,97496.03175,0,7,0
66666667,90909.091,0,6438379630,0,993592.814,64383.7963,0,5,0
500000000,166666.667,0,12285053,0,0,122.85053,100000,7,0
62500000,333333.333,0,58184524,0,0,45.63492,91304.3478,7,0
100000000,333333.333,0,112103175,0,0,1112.76455,93333.3333,7,0
1000000000,285714.286,0,617284,0,993592.814,3.47222,100000,3,0
85714286,333333.333,0,2109341931,0,0,0.66138,86666.6667,7,0
55555556,62500,0,270062,0,993592.814,2.70062,0,3,0
20408163,62500,0,3355169753,0,993592.814,33551.69753,0,3,0
125000000,125000,0,79205247,0,993592.814,787.80864,90000,3,0
147058824,312500,0,5108680556,0,993592.814,51086.80556,100000,3,0
76923077,55555.556,0,69444,0,0,0.69444,0,5,0
162162162,222222.222,0,6931250000,333333.333,999935.281,23872.68519,75000,1,0
111111111,37037.037,0,9448379630,333333.333,999935.281,94483.7963,0,1,0
129629630,518518.519,100,9559259259,333333.333,999935.281,95427.08333,82142.8571,1,1
31250000,111111.111,0,6762566,0,0,67.62566,92307.6923,7,0
51282051,52631.579,0,7157738095,526315.789,993592.814,71577.38095,0,7,0
16393443,333333.333,0,22530864,0,0,221.45062,90000,3,0
40000000,333333.333,0,197646605,0,0,1959.87654,100000,3,0
133333333,333333.333,0,8184915123,0,0,81837.57716,100000,3,0
66666667,26315.789,0,9039169974,526315.789,993592.814,90391.69974,0,7,0
57142857,142857.143,0,5131173,0,0,51.31173,73684.2105,3,0
18518519,66666.667,0,208333,0,0,2.08333,0,5,0
49180328,400000,50,95277778,0,0,160.18519,90000,5,0
285714286,133333.333,0,16574074,0,0,73.14815,80000,5,0
12987013,62500,0,4789197531,0,993592.814,47891.97531,0,3,0
111111111,62500,0,6984104938,0,993592.814,69841.04938,0,3,0
1000000000,384615.385,100,806095679,0,993592.814,8053.62654,0,3,0
10638298,76923.077,0,2246180556,0,993592.814,22461.80556,0,3,0
10000000,76923.077,0,925192901,0,993592.814,9251.92901,0,3,0
176470588,461538.462,100,1092669753,0,993592.814,10915.50926,92307.6923,3,1
1000000000,90909.091,0,9448412698,454545.455,993592.814,94483.30026,0,7,0
500000000,66666.667,0,154321,0,0,1.54321,0,3,0
55555556,66666.667,0,0,0,0,0,0,3,0
600000000,214285.714,0,4297569444,0,0,149.30556,66666.6667,7,0
90909091,214285.714,0,1087334656,0,0,10872.51984,85714.2857,7,0
24691358,181818.182,0,1737615741,0,0,17370.37037,88571.4286,1,0
8403361,90909.091,0,1760416667,0,0,17604.16667,0,1,0
125000000,90909.091,0,4209490741,0,0,42094.90741,0,1,0
38461538,39215.686,0,7315810185,647058.824,825258.573,73158.10185,0,5,0
68181818,58823.529,0,6592407407,647058.824,825258.573,65922.91667,0,5,0
114285714,78431.373,0,6649050926,647058.824,825258.573,55516.66667,0,5,0
90909091,39215.686,0,5694189815,647058.824,825258.573,56935.64815,0,5,0
50000000,19607.843,0,6614976852,647058.824,825258.573,66149.76852,0,5,0
250000000,105263.158,0,9920750661,526315.789,993592.814,99201.55423,100000,7,0
57971014,190476.19,100,9515547840,571428.571,0,95143.13272,86567.1642,3,1
8196721,23809.524,0,9631404321,571428.571,0,96314.04321,0,3,0
90909091,41666.667,0,9516435185,250000,993592.814,95164.35185,0,1,0
8695652,66666.667,0,231481,0,0,2.31481,0,3,0
55555556,66666.667,0,231481,0,0,2.31481,0,3,0
31746032,133333.333,0,810185,0,0,2.31481,80952.381,3,0
846153846,333333.333,50,9646345899,454545.455,993592.814,93857.47355,66666.6667,7,1
83333333,30303.03,0,9502414021,454545.455,993592.814,95024.14021,0,7,0
68181818,90909.091,0,9713938492,454545.455,993592.814,96491.23677,0,7,0
38461538,30303.03,0,9700942460,454545.455,993592.814,97009.4246,0,7,0
52631579,30303.03,0,9723115079,454545.455,993592.814,97231.15079,0,7,0
200000000,66666.667,0,198148148,0,0,1981.48148,0,3,0
150000000,375000,0,6117906746,0,0,26955.1918,75000,7,0
37735849,39215.686,0,7064166667,647058.824,825258.573,70641.66667,0,5,0
400000000,250000,0,9723230820,0,0,91431.05159,100000,7,0
17543860,19607.843,0,7600092593,647058.824,825258.573,76000.92593,0,5,0
68965517,250000,0,9876785714,0,0,96807.04365,100000,7,0
55555556,125000,0,9884986772,0,0,98849.86772,90909.0909,7,0
250000000,78431.373,0,8438171296,647058.824,825258.573,84377.5463,0,5,0
28571429,19607.843,0,7808796296,647058.824,825258.573,78087.96296,0,5,0
25641026,71428.571,0,9988703704,0,999935.281,99887.03704,0,5,0
1000000000,90909.091,0,165344,454545.455,935345.672,0.16534,0,7,0
250000000,30303.03,0,153191138,454545.455,935345.672,1531.91138,0,7,0
111111111,30303.03,0,639087302,454545.455,935345.672,6390.87302,0,7,0
20000000,55555.556,0,6839930556,0,0,68399.30556,0,3,0
66666667,25000,0,9637229938,550000,0,96372.29938,0,3,0
769230769,250000,100,9515547840,550000,0,95140.0463,66666.6667,3,1
45454545,80000,0,1629668210,280000,0,16296.6821,0,3,0
10204082,17857.143,0,2917152778,678571.429,993592.814,29171.52778,0,5,0
500000000,45454.545,0,231481,181818.182,993592.814,2.31481,0,3,0
101123596,187500,100,9009915123,625000,935345.672,78409.33642,84375,3,1
34482759,20833.333,0,9182137346,625000,935345.672,91821.37346,0,3,0
272727273,120000,0,5489418,280000,967640.476,54.89418,83333.3333,7,0
500000000,40000,0,13508598,280000,967640.476,135.08598,0,7,0
1000000000,80000,0,36309524,280000,967640.476,362.10317,0,7,0
46153846,53571.429,0,1300949074,678571.429,993592.814,13008.33333,0,5,0
66666667,53571.429,50,2632638889,678571.429,993592.814,26324.07407,0,5,0
500000000,15384.615,0,6500532407,723076.923,993592.814,65005.32407,0,5,0
28571429,15384.615,0,6744837963,723076.923,993592.814,67448.37963,0,5,0
150943396,123076.923,100,7302407407,723076.923,993592.814,71111.34259,78260.8696,5,1
300000000,120000,50,801587302,280000,967640.476,8014.88095,66666.6667,7,1
55555556,200000,0,270062,0,0,2.70062,61538.4615,3,0
111111111,200000,0,5035493827,0,0,50354.93827,88888.8889,3,0
41666667,22727.273,0,9891302910,590909.091,0,98913.0291,0,7,0
200000000,71428.571,0,37533069,0,0,375.33069,0,7,0
166666667,142857.143,0,137334656,0,0,893.84921,100000,7,0
51282051,142857.143,0,90145503,0,0,839.28571,75000,7,0
90909091,43478.261,0,1362731481,217391.304,935280.953,13627.31481,0,1,0
55555556,43478.261,0,1653819444,217391.304,935280.953,16538.19444,0,1,0
34482759,43478.261,0,2012847222,217391.304,935280.953,20128.47222,0,1,0
750000000,260869.565,100,1775347222,217391.304,935280.953,17526.62037,100000,1,1
55555556,20833.333,0,231481,625000,935345.672,2.31481,0,3,0
76923077,125000,0,7108862434,0,0,71088.62434,100000,7,0
142857143,125000,0,7283382937,0,0,72833.82937,100000,7,0
153846154,111111.111,0,9940393519,0,0,36768.51852,77777.7778,3,0
45454545,20833.333,0,1769945988,625000,935345.672,17699.45988,0,3,0
45454545,25641.026,0,40856481,538461.538,999352.81,408.56481,0,5,0
28571429,25641.026,0,80162037,538461.538,999352.81,801.62037,0,5,0
20408163,25641.026,0,80925926,538461.538,999352.81,809.25926,0,5,0
437500000,179487.179,100,164328704,538461.538,999352.81,23.61111,71428.5714,5,1
51724138,76923.077,0,1179398148,538461.538,999352.81,3396.2963,0,5,0
115384615,76923.077,0,394722222,538461.538,999352.81,3945.60185,0,5,0
62500000,25641.026,0,566435185,538461.538,999352.81,5664.35185,0,5,0
8695652,25641.026,0,4327731481,538461.538,999352.81,43277.31481,0,5,0
500000000,230769.231,50,46682099,0,0,447.14506,100000,3,0
12345679,76923.077,0,4240972222,0,0,42409.72222,0,3,0
71428571,200000,0,3219058642,0,0,32190.58642,85714.2857,3,0
18867925,200000,0,7546566358,0,0,75465.66358,78260.8696,3,0
333333333,200000,0,469598765,0,0,4695.98765,66666.6667,3,0
11235955,200000,0,218402778,0,0,2184.02778,84375,3,0
250000000,200000,0,223726852,0,0,2237.26852,100000,3,0
47619048,125000,0,4040123457,0,0,40401.23457,84615.3846,3,0
20408163,96774.194,0,4695092593,419354.839,999935.281,46950.92593,0,5,0
62500000,83333.333,0,12191358,250000,0,120.75617,0,3,0
34482759,41666.667,0,16203704,250000,0,162.03704,0,3,0
0,100000,0,810185,0,0,8.10185,0,1,0
58823529,27027.027,0,9291203704,513513.514,676404.764,92912.03704,0,3,0
387096774,324324.324,100,9942746914,513513.514,676404.764,98843.3642,85714.2857,3,1
35714286,27027.027,0,9736574074,513513.514,676404.764,97365.74074,0,3,0
89552239,162162.162,100,9559953704,513513.514,676404.764,1881.55864,80645.1613,3,1
120000000,428571.429,0,478174603,0,0,1.98413,90909.0909,7,0
60606061,166666.667,0,62037037,0,999935.281,620.37037,88888.8889,1,0
208333333,357142.857,100,226537698,0,967705.195,2263.06217,90909.0909,7,1
0,71428.571,0,4629381614,0,967705.195,46293.81614,0,7,0
6042296,142857.143,0,8047602513,0,967705.195,80475.03307,84821.4286,7,0
62500000,71428.571,0,9496478175,0,967705.195,94964.78175,0,7,0
52631579,142857.143,0,82672,0,0,0.82672,83333.3333,7,0
27777778,142857.143,0,15790344,0,0,157.90344,100000,7,0
15384615,55555.556,0,69444,0,993592.814,0.69444,0,10,0
22727273,55555.556,0,173611,0,993592.814,1.73611,0,10,0
0,25641.026,0,9876087963,538461.538,999352.81,98760.87963,0,5,0
250000000,55555.556,0,729167,0,993592.814,7.29167,0,10,0
51724138,300000,50,1800000000,0,0,17982.25309,100000,3,0
14925373,125000,0,1703042,0,0,17.03042,88000,7,0
500000000,250000,0,4554050926,0,0,45537.20238,100000,7,0
363636364,266666.667,100,6619791667,0,993592.814,66187.5,100000,1,1
416666667,625000,50,8445932540,0,0,14174.10714,75000,7,1
133333333,133333.333,0,9224652778,0,993592.814,92246.52778,100000,1,0
80000000,125000,0,72430556,0,0,724.30556,100000,5,0
90909091,62500,0,460856481,0,0,4608.56481,0,5,0
111111111,125000,0,391527778,0,0,3911.57407,64285.7143,5,0
50000000,62500,0,6974120370,0,0,69741.2037,0,5,0
1000000000,95238.095,50,6551041667,571428.571,999935.281,65500,0,1,1
1000000000,47619.048,0,8619560185,571428.571,999935.281,86178.24074,0,1,0
250000000,52631.579,0,45393519,52631.579,0,453.93519,0,5,0
12084592,210526.316,0,105231481,52631.579,0,397.91667,84821.4286,5,0
0,52631.579,0,989490741,52631.579,0,9894.90741,0,5,0
52631579,58823.529,0,79166667,470588.235,993592.814,765.87302,0,7,0
250000000,88235.294,0,6871312831,470588.235,993592.814,53672.4537,0,7,0
1000000000,47619.048,0,8837962963,571428.571,999935.281,87958.33333,0,1,0
200000000,20833.333,0,9977615741,625000,993592.814,99776.15741,0,5,0
400000000,58823.529,0,6826917989,470588.235,993592.814,68267.85714,0,7,0
1000000000,64516.129,0,281365741,419354.839,993592.814,688.65741,0,1,0
51724138,96774.194,0,1554745370,419354.839,993592.814,15399.30556,0,1,0
750000000,96774.194,0,763888889,419354.839,993592.814,7638.88889,0,1,0
10869565,29411.765,0,9532457011,470588.235,993592.814,95324.57011,0,7,0
300000000,169811.321,100,5115492725,660377.358,993592.814,12743.88228,100000,7,1
8695652,18867.925,0,6833779762,660377.358,993592.814,68337.79762,0,7,0
384615385,283018.868,50,9797519841,660377.358,993592.814,79018.02249,82352.9412,7,1
55555556,166666.667,0,38955026,0,0,382.60582,81818.1818,7,0
31250000,83333.333,0,75165344,0,0,751.65344,0,7,0
1000000000,132075.472,50,7917427249,660377.358,993592.814,74699.57011,100000,7,1
76923077,250000,0,185499339,0,0,731.15079,75000,7,0
0,83333.333,0,2360085979,0,0,23600.85979,0,7,0
41666667,25641.026,0,1687070106,538461.538,993592.814,16870.70106,0,7,0
58823529,23809.524,0,9283333333,571428.571,999935.281,92833.33333,0,1,0
7246377,23809.524,0,9498148148,571428.571,999935.281,94981.48148,0,1,0
272727273,56603.774,0,9967724868,660377.358,993592.814,99370.37037,0,7,0
38461538,18867.925,0,9945221561,660377.358,993592.814,99452.21561,0,7,0
574074074,794871.795,100,9879662698,538461.538,993592.814,90049.60317,100000,7,1
3021148,32258.065,0,1443981481,419354.839,993592.814,14439.81481,0,1,0
25000000,28571.429,0,6291369048,485714.286,0,62913.69048,0,7,0
30303030,28571.429,0,6163822751,485714.286,0,61638.22751,0,7,0
22727273,28571.429,0,6335978836,485714.286,0,63359.78836,0,7,0
96774194,85714.286,0,7735697751,485714.286,0,77354.6627,0,7,0
62500000,57142.857,0,9904662698,485714.286,0,83908.8955,0,7,0
306451613,404255.319,100,6928009259,617021.277,993592.814,69261.57407,75000,1,1
166666667,100000,0,7839490741,0,0,78394.90741,100000,5,0
250000000,90909.091,0,103896605,0,0,1038.96605,0,3,0
200000000,37037.037,0,10929233,333333.333,0,109.29233,0,7,0
68181818,111111.111,0,612929894,333333.333,0,6127.97619,100000,7,0
41237113,571428.571,100,3891180556,0,0,38900.46296,75000,5,1
500000000,285714.286,0,6992962963,0,0,69927.08333,100000,5,0
100000000,142857.143,0,9759699074,0,0,97596.99074,100000,5,0
333333333,74074.074,0,923991402,333333.333,0,6283.56481,0,7,0
116666667,259259.259,50,2205853175,333333.333,0,3370.70106,84210.5263,7,1
125000000,90909.091,0,2202592593,181818.182,0,0.46296,0,5,0
52173913,127659.574,50,7989467593,617021.277,993592.814,924.76852,87755.102,1,1
166666667,28571.429,0,8564434524,485714.286,0,85644.34524,0,7,0
0,28571.429,0,8870304233,485714.286,0,88703.04233,0,7,0
0,37037.037,0,9190922619,333333.333,0,91909.22619,0,7,0
81081081,272727.273,0,1754899691,0,0,35.10802,75000,3,0
1000000000,363636.364,50,7577083333,0,0,8116.89815,100000,3,1
173913043,117647.059,0,941418651,470588.235,676404.764,8592.59259,86666.6667,7,0
49586777,176470.588,100,922271825,470588.235,676404.764,9210.4828,81818.1818,7,1
21739130,111111.111,0,2887731481,0,825258.573,28877.31481,94117.6471,5,0
166666667,30303.03,0,9994907407,454545.455,999935.281,99949.07407,0,1,0
1000000000,60606.061,0,7289583333,454545.455,999935.281,72875,0,1,0
81081081,300000,50,1021494709,0,0,2684.52381,77777.7778,7,1
14084507,100000,0,1708845899,0,0,17088.45899,93333.3333,7,0
142857143,35714.286,0,231481,357142.857,993592.814,2.31481,0,3,0
52631579,35714.286,0,270062,357142.857,993592.814,2.70062,0,3,0
200000000,35714.286,0,1697531,357142.857,993592.814,16.97531,0,3,0
47619048,35714.286,0,1890432,357142.857,993592.814,18.90432,0,3,0
125000000,35714.286,0,351041667,357142.857,993592.814,3510.41667,0,3,0
53333333,142857.143,100,2211959877,357142.857,993592.814,350.69444,93333.3333,3,1
50000000,27777.778,0,22354497,500000,987120.91,223.54497,0,7,0
62500000,27777.778,0,6249983466,500000,987120.91,62499.83466,0,7,0
652173913,416666.667,50,5955671296,500000,987120.91,59549.10714,100000,7,1
66666667,11764.706,0,49603,788235.294,993592.814,0.49603,0,7,0
14925373,11764.706,0,55588624,788235.294,993592.814,555.88624,0,7,0
66666667,11764.706,0,958316799,788235.294,993592.814,9583.16799,0,7,0
34482759,11764.706,0,1294576720,788235.294,993592.814,12945.7672,0,7,0
66666667,11764.706,0,3318700397,788235.294,993592.814,33187.00397,0,7,0
45454545,117647.059,0,163587963,0,0,1635.87963,90909.0909,5,0
66666667,58823.529,0,166550926,0,0,1665.50926,0,5,0
22727273,111111.111,0,3467916667,0,825258.573,34679.16667,92307.6923,5,0
20408163,35294.118,0,65779321,788235.294,993592.814,655.09259,0,3,0
125000000,333333.333,0,3350324074,0,825258.573,33496.75926,87500,5,0
111111111,11764.706,0,6763271605,788235.294,993592.814,67632.71605,0,3,0
113636364,90909.091,0,9146230159,672727.273,993592.814,91462.30159,0,7,0
20000000,133333.333,0,6379927249,0,0,63799.27249,66666.6667,7,0
50000000,100000,0,1872337963,0,0,18723.37963,91666.6667,7,0
355932203,403846.154,100,6735787037,653846.154,993528.095,60592.59259,80000,5,1
14492754,38461.538,0,7340972222,653846.154,993528.095,73408.10185,0,5,0
500000000,272727.273,50,7391967593,0,993592.814,73918.51852,100000,5,1
125000000,230769.231,0,636805556,0,0,5.01543,100000,3,0
29411765,76923.077,0,2945910494,0,0,29459.10494,0,3,0
18518519,153846.154,0,2070949074,0,0,20706.79012,82142.8571,3,0
6802721,76923.077,0,3181828704,0,0,31818.28704,0,3,0
250000000,555555.556,100,3434328704,0,0,34339.58333,71428.5714,5,1
18518519,111111.111,0,6195763889,0,0,61957.63889,80645.1613,5,0
600000000,1000000,100,3330478395,0,0,71.75926,60000,3,1
31250000,111111.111,0,7482523148,0,0,74825.23148,90000,5,0
10309278,71428.571,0,1652430556,0,0,16524.30556,0,7,0
800000000,285714.286,50,556613757,0,0,5563.49206,50000,7,1
17241379,71428.571,0,789666005,0,0,7896.66005,0,7,0
35714286,71428.571,0,2407308201,0,0,24073.08201,0,7,0
16393443,142857.143,0,4003009259,0,0,36614.0873,90000,7,0
26315789,19230.769,0,8412546296,653846.154,993528.095,84125.46296,0,5,0
71428571,76923.077,0,6567438272,0,0,65674.38272,0,3,0
83333333,76923.077,0,9362152778,0,0,93621.52778,0,3,0
18867925,62500,0,992063,0,0,9.92063,0,7,0
17391304,125000,0,127397487,0,0,1272.32143,92682.9268,7,0
32258065,222222.222,0,1616782407,0,0,16167.82407,75000,1,0
350000000,777777.778,100,82638889,0,0,49.76852,100000,1,1
400000000,125000,0,1107225529,0,0,11069.94048,100000,7,0
130434783,187500,0,7190955688,0,0,12767.03042,83333.3333,7,0
60606061,125000,0,2805605159,0,0,28044.8082,90000,7,0
500000000,62500,0,5900363757,0,0,59003.63757,0,7,0
100000000,62500,0,6282622354,0,0,62826.22355,0,7,0
57142857,125000,0,6810218254,0,0,68101.52116,76923.0769,7,0
31250000,71428.571,0,3229728836,0,0,32297.28836,0,7,0
500000000,71428.571,0,4864401455,0,0,48644.01455,0,7,0
166666667,19230.769,0,1726180556,653846.154,993528.095,17261.80556,0,5,0
62500000,19607.843,0,1958294753,647058.824,993592.814,19582.94753,0,3,0
241379310,137254.902,0,9187075617,647058.824,993592.814,29547.83951,100000,3,0
30303030,19607.843,0,9002314815,647058.824,993592.814,90023.14815,0,3,0
58823529,19607.843,0,9093287037,647058.824,993592.814,90932.87037,0,3,0
250000000,19230.769,0,2520115741,653846.154,993528.095,25201.15741,0,5,0
1000000000,206896.552,0,9807175926,379310.345,993528.095,98061.34259,100000,1,0
10638298,58823.529,0,424383,0,0,4.24383,0,3,0
100000000,58823.529,0,389583333,0,0,3895.83333,0,3,0
90909091,117647.059,0,2595447531,0,0,4541.66667,92857.1429,3,0
3021148,142857.143,0,6296219136,0,993592.814,62962.19136,84821.4286,3,0
66666667,142857.143,0,9949691358,0,993592.814,99496.91358,100000,3,0
31250000,142857.143,0,9662075617,0,993592.814,96620.75617,91304.3478,3,0
10416667,142857.143,0,9730324074,0,993592.814,97303.24074,100000,3,0
10416667,26315.789,0,9817956349,526315.789,993592.814,98179.56349,0,7,0
89552239,157894.737,0,9876256614,526315.789,993592.814,98122.3545,80645.1613,7,0
600000000,214285.714,50,108873457,0,0,86.80556,66666.6667,3,0
1000000000,142857.143,0,2085609568,0,0,20842.9784,100000,3,0
111111111,413793.103,100,8109027778,379310.345,993528.095,81025.46296,82142.8571,1,1
83333333,34482.759,0,9887037037,379310.345,993528.095,98870.37037,0,1,0
153846154,68965.517,0,9130902778,379310.345,993528.095,91304.39815,0,1,0
6802721,34482.759,0,9495949074,379310.345,993528.095,94959.49074,0,1,0
500000000,58823.529,0,1545949074,0,0,15459.49074,0,3,0
16806723,117647.059,0,755902778,0,0,7550.15432,75757.5758,3,0
62500000,58823.529,0,1122800926,0,0,11228.00926,0,3,0
47619048,58823.529,0,2637384259,0,0,26373.84259,0,3,0
250000000,333333.333,0,588409392,0,0,1544.64286,75000,7,0
41666667,43478.261,0,810185,217391.304,993592.814,8.10185,0,3,0
333333333,43478.261,0,30439815,217391.304,993592.814,304.39815,0,3,0
24390244,43478.261,0,34953704,217391.304,993592.814,349.53704,0,3,0
45454545,55555.556,0,1879791667,0,0,18797.91667,0,5,0
54054054,68965.517,0,2896064815,379310.345,993528.095,28960.64815,0,1,0
6042296,142857.143,0,371334877,0,0,3712.19136,84821.4286,3,0
193548387,428571.429,100,2315316358,0,0,23145.83333,71428.5714,3,1
22727273,71428.571,0,3718827160,0,0,37188.27161,0,3,0
333333333,80000,0,9266342593,280000,993592.814,92603.47222,0,5,0
15384615,40000,0,9798657407,280000,993592.814,97986.57407,0,5,0
666666667,400000,100,9703958333,280000,993592.814,92591.89815,100000,5,1
250000000,125000,0,192901,0,993592.814,0.3858,83333.3333,3,0
71428571,80000,0,9948842593,280000,993592.814,99488.42593,0,5,0
22222222,62500,0,38580,0,993592.814,0.3858,0,3,0
285714286,571428.571,0,8270717593,0,0,82707.17593,75000,1,0
81632653,266666.667,0,223941799,0,0,1548.11508,92592.5926,7,0
22222222,66666.667,0,8176521164,0,0,81765.21164,0,7,0
200000000,26315.789,0,9743931878,526315.789,993592.814,97439.31878,0,7,0
133333333,133333.333,0,1311365741,0,0,13113.65741,83333.3333,5,0
10416667,40000,0,9950532407,280000,993592.814,99505.32407,0,5,0
875000000,212121.212,100,9548478836,454545.455,935345.672,95473.54497,100000,7,1
41666667,20408.163,0,6363773148,632653.061,993592.814,63637.73148,0,7,0
400000000,40816.327,0,6558101852,632653.061,993592.814,5918.98148,0,7,0
45454545,150000,0,6435945767,100000,0,64353.83598,71428.5714,7,0
17391304,100000,0,7540310847,100000,0,75401.12434,92682.9268,7,0
66666667,20408.163,0,9755968915,632653.061,993592.814,97559.68915,0,7,0
250000000,200000,0,7175926,0,0,71.75926,33333.3333,1,0
400000000,400000,0,10763889,0,0,107.63889,100000,1,0
3021148,66666.667,0,534529321,0,0,5345.29321,0,3,0
83333333,66666.667,0,309799383,0,0,3097.99383,0,3,0
30769231,133333.333,0,6342283951,0,0,29878.08642,91666.6667,3,0
166666667,133333.333,0,8109992284,0,0,81099.92284,100000,3,0
50000000,26315.789,0,8477976190,526315.789,993592.814,84779.7619,0,7,0
769230769,263157.895,50,9077628968,526315.789,993592.814,90390.37698,50000,7,1
45454545,20408.163,0,9579365079,632653.061,993592.814,95793.65079,0,7,0
100000000,26315.789,0,9975000000,526315.789,993592.814,99750,0,7,0
28571429,30303.03,0,1032010582,454545.455,993592.814,10320.10582,0,7,0
142857143,30303.03,0,9871577381,454545.455,935345.672,98715.77381,0,7,0
733333333,333333.333,50,9735995370,454545.455,935345.672,97252.81085,100000,7,1
10416667,30303.03,0,9908184524,454545.455,935345.672,99081.84524,0,7,0
22727273,30303.03,0,2980803571,454545.455,935345.672,29808.03571,0,7,0
45454545,60606.061,0,8379811508,454545.455,935345.672,83798.11508,0,7,0
96774194,58823.529,50,7849560185,647058.824,825258.573,78494.21296,0,5,0
8196721,19607.843,0,8167638889,647058.824,825258.573,81676.38889,0,5,0
200000000,58823.529,0,9663865741,647058.824,825258.573,86980.09259,0,5,0
117647059,181818.182,0,2367592593,0,0,23664.35185,70000,1,0
10416667,66666.667,0,9615007716,0,0,96150.07716,0,3,0
250000000,66666.667,0,3179513889,0,0,31795.13889,0,3,0
43478261,200000,0,2517476852,0,0,25174.76852,80000,1,0
40000000,200000,0,5528472222,0,0,55284.72222,100000,1,0
125000000,26315.789,0,9059242725,526315.789,993592.814,90592.42725,0,7,0
125000000,166666.667,0,7308234127,0,0,73082.34127,100000,7,0
29850746,39215.686,0,1763750000,647058.824,825258.573,53.7037,0,5,0
250000000,83333.333,0,5687880291,0,0,56878.80291,0,7,0
15384615,83333.333,0,9619031085,0,0,96190.31085,0,7,0
21739130,166666.667,0,8966550926,0,0,35049.43783,90322.5806,7,0
55555556,30303.03,0,8572916667,454545.455,935345.672,85729.16667,0,7,0
9063444,90909.091,0,9725727513,454545.455,935345.672,8498.67725,0,7,0
9803922,30303.03,0,8818634259,454545.455,935345.672,88186.34259,0,7,0
114285714,83333.333,0,7175925926,625000,935345.672,54.78395,0,3,0
136363636,46153.846,0,7244699074,723076.923,993592.814,72445.37037,0,5,0
23255814,15384.615,0,7643935185,723076.923,993592.814,76439.35185,0,5,0
28571429,17857.143,0,7047291667,678571.429,993592.814,70472.91667,0,5,0
142857143,35714.286,0,5657222222,678571.429,993592.814,56571.52778,0,5,0
76923077,17857.143,0,7167199074,678571.429,993592.814,71671.99074,0,5,0
288135593,303571.429,100,7077592593,678571.429,993592.814,70775.23148,80000,5,1
37037037,43478.261,0,1925115741,217391.304,935280.953,19251.15741,0,1,0
38461538,43478.261,0,2067824074,217391.304,935280.953,20678.24074,0,1,0
10416667,35714.286,0,9714781746,357142.857,993592.814,97147.81746,0,7,0
8264463,35714.286,0,9967509921,357142.857,993592.814,99675.09921,0,7,0
34482759,15384.615,0,7454074074,723076.923,993592.814,74540.74074,0,5,0
500000000,76923.077,0,7746574074,723076.923,993592.814,60701.15741,0,5,0
83333333,46153.846,0,7750694444,723076.923,993592.814,20550.69444,0,5,0
100000000,45454.545,0,2199074,181818.182,993592.814,21.99074,0,3,0
250000000,45454.545,0,1390509259,181818.182,993592.814,13905.09259,0,3,0
200000000,600000,0,9117554012,0,0,1.92901,80000,3,0
300000000,240000,0,2521759259,280000,0,1011.18827,87500,3,0
18126888,133333.333,50,6509027778,600000,993592.814,0.99206,84821.4286,7,1
428571429,66666.667,50,609077381,600000,993592.814,6022.15608,0,7,0
176470588,66666.667,0,6800446429,600000,993592.814,67762.23545,0,7,0
34482759,83333.333,0,9578009259,0,999935.281,95780.09259,0,1,0
102564103,102564.103,50,5381504630,538461.538,999352.81,53811.11111,82352.9412,5,0
13333333,25641.026,0,6617453704,538461.538,999352.81,66174.53704,0,5,0
125000000,454545.455,0,2497883598,0,0,18.35317,91666.6667,7,0
250000000,90909.091,0,3107969577,0,0,31079.69577,0,7,0
151515152,128205.128,100,7860046296,538461.538,999352.81,78588.19444,88888.8889,5,1
20833333,100000,0,578704,0,0,5.78704,100000,1,0
100000000,100000,0,9542592593,0,0,95425.92593,75000,1,0
16806723,200000,0,2095717593,0,0,20953.7037,75757.5758,1,0
45454545,200000,0,2677083333,0,0,26770.83333,86363.6364,1,0
76923077,133333.333,0,9639699074,0,993592.814,96396.99074,80000,1,0
625000000,434782.609,100,4236226852,217391.304,993592.814,12.73148,66666.6667,1,1
40000000,86956.522,0,5667939815,217391.304,993592.814,8539.35185,0,1,0
