Sector_score,LOCATION_ID,PARA_A,Score_A,Risk_A,PARA_B,Score_B,Risk_B,TOTAL,numbers,Score_B,Risk_C,Money_Value,Score_MV,Risk_D,District_Loss,PROB,RiSk_E,History,Prob,Risk_F,Score,Inherent_Risk,CONTROL_RISK,Detection_Risk,Audit_Risk,Class
5557,8,0,2,0,524,6,31.44,524,500,2,10,0,2,0,2,2,4,0,20,0,320,4544,4,5,9088,0
5557,8,32,2,64,17,2,0.34,49,500,2,10,0,2,0,2,2,4,0,20,0,200,1498,4,5,2996,0
5557,8,33,2,66,0.13,2,0.0026,33.13,500,2,10,0,2,8,2,2,4,0,20,0,200,1466.26,4,5,2932.52,0
5557,8,108,4,432,92,2,1.84,200,500,2,10,4,2,0,2,2,4,0,20,0,220,2024,4,5,4048,0
5557,8,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,8,60,2,120,0,2,0,60,500,2,10,0,2,0,2,2,4,0,20,0,200,1520,4,5,3040,0
5557,27,76,2,152,0,2,0,76,500,2,10,0,2,12,2,2,4,0,20,0,200,1552,4,5,3104,0
5557,27,0,2,0,299,6,17.94,299,500,2,10,6,2,0,2,2,4,0,20,0,320,3206,4,5,6412,0
5557,29,0,2,0,0,2,0,0,500,2,10,0,2,14,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,29,49,2,98,28,2,0.56,77,500,2,10,7,2,0,2,2,4,0,20,0,200,1568,4,5,3136,0
5557,29,0,2,0,81,2,1.62,81,500,2,10,0,2,0,2,2,4,0,20,0,200,1562,4,5,3124,0
5557,29,41,2,82,0,2,0,41,500,2,10,0,2,0,2,2,4,0,20,0,200,1482,4,5,2964,0
5557,27,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,29,82,2,164,0,2,0,82,500,2,10,0,2,0,2,2,4,0,20,0,200,1564,4,5,3128,0
5557,29,32,2,64,0.09,2,0.0018,32.09,500,2,10,0,2,0,2,2,4,0,20,0,200,1464.18,4,5,2928.36,0
5557,27,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,2,0,2,0,0,2,0,0,500,2,10,0,2,180,6,2,12,0,20,0,240,2200,12,5,13200,1
5557,2,106,4,424,63,2,1.26,169,500,2,10,90,2,0,6,2,12,0,20,0,260,2930,12,5,17580,1
5557,28,0,2,0,0,2,0,0,500,2,10,0,2,26,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,28,0,2,0,0,2,0,0,500,2,10,13,2,0,2,2,4,0,20,0,200,1426,4,5,2852,0
5557,17,0,2,0,0,2,0,0,500,2,10,0,2,360,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,9,51,2,102,163,4,6.52,214,500,2,10,180,2,0,2,2,4,0,20,0,260,2514,4,5,5028,0
5557,9,106,4,424,0,2,0,106,500,2,10,0,2,0,2,2,4,0,20,0,220,1824,4,5,3648,0
5557,9,71,2,142,25,2,0.5,96,500,2,10,0,2,86,2,2,4,0,20,0,200,1592,4,5,3184,0
5557,32,0,2,0,849,6,50.94,849,500,2,10,43,2,0,2,2,4,0,20,0,320,6580,4,5,13160,1
5557,32,160,4,640,0,2,0,160,500,2,10,0,2,0,2,2,4,0,20,0,220,2040,4,5,4080,0
5557,32,30,2,60,0.23,2,0.0046,30.23,500,2,10,0,2,84,2,2,4,0,20,0,200,1460.46,4,5,2920.92,0
5557,16,47,2,94,46,2,0.92,93,500,2,10,42,2,4,2,2,4,0,20,0,200,1670,4,5,3340,0
5557,16,0,2,0,0,2,0,0,500,2,10,2,2,0,2,2,4,0,20,0,200,1404,4,5,2808,0
5557,16,119,4,476,0,2,0,119,500,2,10,0,2,0,2,2,4,0,20,0,220,1876,4,5,3752,0
5557,16,0,2,0,129,4,5.16,129,500,2,10,0,2,382,2,2,4,0,20,0,260,1916,4,5,3832,0
5557,16,70,2,140,79,2,1.58,149,550,4,22,191,2,28,2,2,4,0,20,0,240,3280,4,5,6560,0
5557,22,83,2,166,0,2,0,83,500,2,10,14,2,480,2,2,4,0,20,0,200,1594,4,5,3188,0
5557,16,74,2,148,0,2,0,74,500,2,10,240,2,0,2,2,4,0,20,0,200,2028,4,5,4056,0
5557,16,20,2,40,0,2,0,20,500,2,10,0,2,0,2,2,4,0,20,0,200,1440,4,5,2880,0
5557,15,140,4,560,6,2,0.12,146,500,2,10,0,2,0,2,2,4,0,20,0,220,1972,4,5,3944,0
5557,15,40,2,80,0.25,2,0.005,40.25,500,2,10,0,2,80,2,2,4,0,20,0,200,1480.5,4,5,2961,0
5557,15,85,2,170,100,4,4,185,500,2,10,40,2,14,2,2,4,0,20,0,260,2050,4,5,4100,0
5557,15,0,2,0,88,2,1.76,88,500,2,10,7,2,0,2,2,4,0,20,0,200,1590,4,5,3180,0
5557,15,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,15,112,4,448,0,2,0,112,500,2,10,0,2,0,2,2,4,0,20,0,220,1848,4,5,3696,0
5557,15,128,4,512,0,2,0,128,500,2,10,0,2,0,2,2,4,0,20,0,220,1912,4,5,3824,0
5557,15,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,13,0,2,0,116,4,4.64,116,500,2,10,0,2,0,2,2,4,0,20,0,260,1864,4,5,3728,0
5557,13,10,2,20,0,2,0,10,500,2,10,0,2,9654,2,2,4,0,20,0,200,1420,4,5,2840,0
5557,13,106,4,424,160,4,6.4,266,500,2,10,1609,6,0,2,2,4,0,20,0,320,12118,4,5,24236,1
5557,13,25,2,50,0.17,2,0.0034,25.17,500,2,10,0,2,0,2,2,4,0,20,0,200,1450.34,4,5,2900.68,0
5557,13,31,2,62,0.15,2,0.003,31.15,500,2,10,0,2,0,2,2,4,0,20,0,200,1462.3,4,5,2924.6,0
5557,13,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,13,84,2,168,0,2,0,84,500,2,10,0,2,0,2,2,4,0,20,0,200,1568,4,5,3136,0
5557,13,109,4,436,0,2,0,109,500,2,10,0,2,0,2,2,4,0,20,0,220,1836,4,5,3672,0
5557,13,129,4,516,0,2,0,129,500,2,10,0,2,0,2,2,4,0,20,0,220,1916,4,5,3832,0
5557,13,51,2,102,37,2,0.74,88,500,2,10,0,2,0,2,2,4,0,20,0,200,1576,4,5,3152,0
5557,21,9,2,18,0,2,0,9,500,2,10,0,2,0,2,2,4,0,20,0,200,1418,4,5,2836,0
5557,18,39,2,78,91,2,1.82,130,500,2,10,0,2,0,2,2,4,0,20,0,200,1660,4,5,3320,0
5557,21,107,4,428,0,2,0,107,500,2,10,0,2,0,2,2,4,0,20,0,220,1828,4,5,3656,0
5557,25,0,2,0,0,2,0,0,500,2,10,0,2,36,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,32,50,2,100,297,6,17.82,347,500,2,10,18,2,0,2,2,4,0,20,0,320,3318,4,5,6636,0
5557,22,49,2,98,55,2,1.1,104,500,2,10,0,2,0,2,2,4,0,20,0,200,1608,4,5,3216,0
5557,14,84,2,168,65,2,1.3,149,500,2,10,0,2,0,2,2,4,0,20,0,200,1698,4,5,3396,0
5557,12,90,2,180,111,4,4.44,201,500,2,10,0,2,0,2,2,4,0,20,0,260,2024,4,5,4048,0
5557,12,0,2,0,0,2,0,0,500,2,10,0,2,0,2,2,4,0,20,0,200,1400,4,5,2800,0
5557,14,59,2,118,0,2,0,59,500,2,10,0,2,0,2,2,4,0,20,0,200,1518,4,5,3036,0
5557,36,2,2,4,0,2,0,2,500,2,10,0,2,0,2,2,4,0,20,0,200,1404,4,5,2808,0
5557,14,148,4,592,448,6,26.88,596,500,2,10,0,2,0,2,2,4,0,20,0,340,4680,4,5,9360,0
5557,22,0,2,0,330,6,19.8,330,500,2,10,0,2,0,2,2,4,0,20,0,320,3380,4,5,6760,0
5557,8,80,2,160,57,2,1.14,137,500,2,10,0,2,42,2,2,4,0,20,0,200,1674,4,5,3348,0
5557,18,36,2,72,54,2,1.08,90,500,2,10,21,2,0,2,2,4,0,20,0,200,1622,4,5,3244,0
5557,9,44,2,88,53,2,1.06,97,500,2,10,0,2,18,2,2,4,0,20,0,200,1594,4,5,3188,0
5557,16,51,2,102,50,2,1,101,500,2,10,9,2,0,2,2,4,0,20,0,200,1620,4,5,3240,0
5557,18,75,2,150,45,2,0.9,120,500,2,10,0,2,0,2,2,4,0,20,0,200,1640,4,5,3280,0
5557,9,49,2,98,40,2,0.8,89,500,2,10,0,2,0,2,2,4,0,20,0,200,1578,4,5,3156,0
5557,16,47,2,94,37,2,0.74,84,500,2,10,0,2,0,2,2,4,0,20,0,200,1568,4,5,3136,0
5557,14,24,2,48,4,2,0.08,28,500,2,10,0,2,0,2,2,4,0,20,0,200,1456,4,5,2912,0
5557,18,20,2,40,0,2,0,20,500,2,10,0,2,64,2,2,4,0,20,0,200,1440,4,5,2880,0
5557,15,0,2,0,0,2,0,0,500,2,10,32,2,0,2,2,4,0,20,0,200,1464,4,5,2928,0
